review_id,hotel_id,Review,rating,vệ sinh_label,vệ sinh_prob,đồ ăn thức uống_label,đồ ăn thức uống_prob,khách sạn_label,khách sạn_prob,vị trí_label,vị trí_prob,phòng ốc_label,phòng ốc_prob,dịch vụ_label,dịch vụ_prob,conf_mean,conf_min,keep_step2,token_count,char_count,rule_full_none,rule_all_same_pos,rule_all_same_neg,rule_text_too_short,noise_rule_hits,keep_step3,step2_source
665069921,297674,máy điều được tắt vào ban_ngày họ bật nhạc rất to trong công_viên và gây ồn_ào từ 5 giờ sáng,7.0,0,0.896,0,0.93,0,0.7705,0,0.92,0,0.7783,0,0.8945,0.8648833333333332,0.7705,True,20,92,True,False,False,False,1,False,step2_kept
667597944,297674,máy điều không hoạt_động vào ban_ngày tốt,7.0,0,0.8994,0,0.912,0,0.7227,0,0.901,0,0.912,0,0.9023,0.8749000000000001,0.7227,True,7,41,True,False,False,False,1,False,step2_kept
656324817,297674,máy điều được tắt vào ban_ngày,7.0,0,0.882,0,0.9146,0,0.8633,0,0.93,0,0.9,0,0.928,0.9029833333333334,0.8633,True,6,30,True,False,False,False,1,False,step2_kept
106604442,297674,nó thường có quy_mô tương_đương một nhà_trọ,4.0,0,0.9126,0,0.912,0,0.507,0,0.917,0,0.9287,0,0.9263,0.8506,0.507,True,7,43,True,False,False,False,1,False,step2_kept
801987894,297674,riêng về chi_phí lưu_trú tỷ_lệ hiệu_quả chi_phí là,5.0,0,0.9346,0,0.931,0,0.585,0,0.9087,0,0.928,0,0.9087,0.866,0.585,True,8,50,True,False,False,False,1,False,step2_kept
526726209,29858225,nên ở những nơi quý dị,10.0,0,0.9014,0,0.9194,0,0.5454,0,0.892,0,0.93,0,0.9233,0.8519166666666668,0.5454,True,6,22,True,False,False,False,1,False,step2_kept
823491623,29858225,khách_sạn cần cải_thiện về vệ_sinh,5.0,0,0.7485,0,0.9214,0,0.7817,0,0.9263,0,0.88,0,0.9326,0.8650833333333333,0.7485,True,5,34,True,False,False,False,1,False,step2_kept
561886640,29858225,phòng ở santori rất đẹp và sạch_sẽ đồ_ăn rất ngon nhân_viên nhiệt_tình giúp_đỡ vị_trí cũng rất tuyệt tôi sẽ quay lại đây lần nữa,9.0,1,0.6245,1,0.928,1,0.9375,1,0.8887,1,0.928,1,0.896,0.8671166666666666,0.6245,True,24,128,False,True,False,False,1,False,step2_kept
863700149,298973,khách_sạn rộng_rãi sạch_sẽ,10.0,1,0.7725,0,0.846,1,0.9297,0,0.9146,0,0.8887,0,0.932,0.8805833333333334,0.7725,True,3,26,False,False,False,True,1,False,step2_kept
960119300,298973,ảnh không đúng thực_tế,3.0,0,0.916,0,0.6924,0,0.7935,0,0.941,0,0.851,0,0.9463,0.8566999999999999,0.6924,True,4,22,True,False,False,False,1,False,step2_kept
979165515,299864,giá_cả rất phải_chăng,9.0,0,0.917,0,0.79,1,0.8887,0,0.926,0,0.888,0,0.932,0.8902833333333334,0.79,True,3,21,False,False,False,True,1,False,step2_kept
1047724233,30977594,mặc_dù mình check in vào đêm khuya nhưng bạn lễ_tân vẫn chào_đón tiếp mình rất nhiệt_tình,9.0,0,0.9214,0,0.9263,0,0.885,0,0.9287,0,0.924,0,0.7314,0.8861333333333334,0.7314,True,16,89,True,False,False,False,1,False,step2_kept
1056879197,30977594,bạn lễ_tân đêm rất nhiệt_tình và đẹp_trai,9.0,0,0.9385,0,0.9224,0,0.8545,0,0.931,0,0.94,0,0.7896,0.8959999999999999,0.7896,True,7,41,True,False,False,False,1,False,step2_kept
765940708,31073015,nhờ khách_sạn xác_nhận lưu_trú để mình nhận cashback ạ,8.0,0,0.9175,0,0.9272,0,0.895,0,0.9336,0,0.9263,0,0.884,0.9139333333333336,0.884,True,9,54,True,False,False,False,1,False,step2_kept
999196574,31244978,khách_sạn de la và nhân_sự thông_cảm gì ai_nấy,9.0,0,0.905,0,0.9062,0,0.8706,0,0.931,0,0.916,0,0.877,0.9009666666666668,0.8706,True,8,46,True,False,False,False,1,False,step2_kept
926351441,31244978,tôi thích kỳ nghỉ của mình đến_nỗi đã đặt phòng thêm một tháng nữa,10.0,0,0.9375,0,0.9346,0,0.604,0,0.924,0,0.9224,0,0.9014,0.8706499999999999,0.604,True,14,66,True,False,False,False,1,False,step2_kept
966536026,31265626,tôi đang ở đây bây_giờ và tôi rất vui với nơi này thực_tế tôi vừa đặt thêm một tuần ở đây vào tháng chín,9.0,0,0.939,0,0.93,0,0.572,0,0.926,0,0.944,0,0.905,0.8693333333333334,0.572,True,24,104,True,False,False,False,1,False,step2_kept
879281902,31265626,tôi thích bếp đầy_đủ của họ máy_giặt bạn chỉ cần hỏi cách vận_hành nó và sự an_toàn của khu_vực,8.0,0,0.9287,0,0.91,0,0.8506,0,0.9136,0,0.8945,0,0.8975,0.89915,0.8506,True,19,95,True,False,False,False,1,False,step2_kept
1043039337,31279526,một sạch_đẹp đáng_giá,10.0,1,0.8745,0,0.6104,1,0.9233,0,0.8906,0,0.915,0,0.9233,0.8561833333333334,0.6104,True,3,21,False,False,False,True,1,False,step2_kept
1043039364,31279526,sạch_đẹp xứng_đáng tiền,10.0,1,0.8887,0,0.7393,1,0.8975,0,0.8115,0,0.921,0,0.896,0.859,0.7393,True,3,23,False,False,False,True,1,False,step2_kept
528380380,31279526,nhân_viên rất thân_thiện,9.0,0,0.925,0,0.806,0,0.8394,0,0.92,0,0.8994,1,0.846,0.8726333333333334,0.806,True,3,24,False,False,False,True,1,False,step2_kept
966480129,31311104,nó rất tốt vì nằm ngay cạnh phần mã động,10.0,0,0.921,0,0.9175,0,0.785,0,0.851,0,0.9287,0,0.9326,0.8893,0.785,True,10,40,True,False,False,False,1,False,step2_kept
830022562,31311104,giá_cả quá tuyệt_vời,10.0,0,0.9326,0,0.5723,1,0.875,0,0.9272,0,0.8975,0,0.9194,0.8540000000000001,0.5723,True,3,20,False,False,False,True,1,False,step2_kept
987948819,31311104,nơi này cũng tạm được,7.0,0,0.884,0,0.8887,0,0.8545,0,0.912,0,0.905,0,0.928,0.8953666666666668,0.8545,True,5,21,True,False,False,False,1,False,step2_kept
649750529,31311104,không có khiếu_nại gì cả,10.0,0,0.9185,0,0.746,0,0.811,0,0.9326,0,0.8833,0,0.9272,0.8697666666666666,0.746,True,5,24,True,False,False,False,1,False,step2_kept
526322925,31418965,khi đăng thấy giá đã giảm sốc 63 nhưng khi nhận phòng giá tầm đó thì mình nghĩ đó là giá trung_bình của mỗi căn rồi nếu giảm thì sao có_thể 63 đủ tiện cho việc đi biển nhưng muốn đến_nơi phố_đông_đúc thì hơi xa,8.0,0,0.908,0,0.9,0,0.776,0,0.855,0,0.841,0,0.877,0.8595,0.776,True,45,210,True,False,False,False,1,False,step2_kept
849009917,31450779,bạn có_thể làm được điều đó 200000 bạn có_thể làm điều đó bằng cách sử_dụng nó bạn có_thể làm được điều đó không 6 7,4.0,0,0.921,0,0.897,0,0.7397,0,0.8994,0,0.9087,0,0.844,0.8683000000000001,0.7397,True,25,116,True,False,False,False,1,False,step2_kept
848648935,31450779,đẹp như trong ảnh nhưng thiếu ánh_sáng,10.0,0,0.9146,0,0.8936,0,0.6196,0,0.924,0,0.9023,0,0.917,0.86185,0.6196,True,7,38,True,False,False,False,1,False,step2_kept
960804827,31450779,con tôi rất thích nó,8.0,0,0.9146,0,0.88,0,0.536,0,0.9326,0,0.925,0,0.9146,0.8504666666666667,0.536,True,5,20,True,False,False,False,1,False,step2_kept
910620840,31450779,vị_trí chỗ ở tạm ổn điều_kiện vệ_sinh tạm ổn và tầm nhìn cũng tạm ổn,6.0,0,0.853,0,0.9033,0,0.8286,0,0.846,0,0.864,0,0.9062,0.86685,0.8286,True,15,68,True,False,False,False,1,False,step2_kept
916024641,31450779,đó là chuyện bình_thường thôi,6.0,0,0.885,0,0.8945,0,0.871,0,0.937,0,0.871,0,0.93,0.8980833333333335,0.871,True,5,29,True,False,False,False,1,False,step2_kept
1031753238,31527082,tôi lỡ chuyến bay và không_thể sử_dụng nó,6.0,0,0.8535,0,0.896,0,0.7017,0,0.9272,0,0.886,0,0.844,0.8514,0.7017,True,8,41,True,False,False,False,1,False,step2_kept
816103674,31640904,phục_vụ tốt thân_thiện,10.0,0,0.8906,0,0.7617,1,0.8125,0,0.8657,0,0.9087,1,0.8926,0.8552999999999998,0.7617,True,3,22,False,False,False,True,1,False,step2_kept
753750352,31640904,tôi đã có một kỳ nghỉ tuyệt_vời một tuần tại khách_sạn này nhân_viên rất thân_thiện phòng tôi ở rất rộng_rãi nhưng giá lại rất rẻ dịch_vụ dọn phòng hàg ngày và nước uống miễn_phí mỗi ngày không_thể đòi_hỏi gì hơn_nữa phòng cũng rất sạch_sẽ một điểm cộng lớn là vị_trí rất gần bãi biển 300m chắc_chắn tôi sẽ đặt phòng ở đây lần nữa,10.0,1,0.6816,1,0.884,1,0.93,1,0.9033,1,0.9346,1,0.9126,0.8743500000000001,0.6816,True,64,330,False,True,False,False,1,False,step2_kept
771230823,31640904,nước nóng sẽ không chảy ra cho đến khi bạn đợi 15 phút,6.0,0,0.868,0,0.928,0,0.871,0,0.926,0,0.7676,0,0.877,0.8729333333333332,0.7676,True,13,54,True,False,False,False,1,False,step2_kept
787259494,31640904,tôi cũng định tắm và đi ra sân_bay nhưng nước không chảy nên tôi không_thể cho điểm_cao vì lý_do đó,6.0,0,0.887,0,0.916,0,0.773,0,0.9233,0,0.862,0,0.8486,0.8683166666666667,0.773,True,20,99,True,False,False,False,1,False,step2_kept
903117861,31640904,giá_cả cũng tương_xứng,6.0,0,0.912,0,0.608,1,0.882,0,0.9185,0,0.864,0,0.9233,0.8513000000000001,0.608,True,3,22,False,False,False,True,1,False,step2_kept
1024672866,31658605,một nhân_viên đánh_thức tôi dậy mỗi sáng lúc 6 giờ ở tầng 10,4.0,0,0.916,0,0.9272,0,0.7856,0,0.921,0,0.924,0,0.779,0.8754666666666667,0.779,True,13,60,True,False,False,False,1,False,step2_kept
913983620,31658605,dự_kiến theo mức giá lưu_trú đã đặt,9.0,0,0.9287,0,0.921,0,0.835,0,0.915,0,0.924,0,0.9233,0.9078333333333334,0.835,True,7,35,True,False,False,False,1,False,step2_kept
1059754780,31658605,một người đàn_ông không_thể tự lo cho bản_thân mình,6.0,0,0.9087,0,0.885,0,0.8174,0,0.936,0,0.9014,0,0.8926,0.8901833333333333,0.8174,True,9,51,True,False,False,False,1,False,step2_kept
645154571,31658605,tôi đã thanh_toán qua agoda nhưng họ không cho tôi nhận phòng vì họ không có thông_tin của tôi mặc_dù tôi đã cho họ xem mã đặt phòng agoda và biên_lai thanh_toán họ vẫn chỉ nói là họ không có thông_tin của tôi tôi nghĩ đó là ngày lễ nhưng họ không muốn làm_vậy vì tôi đã trả quá rẻ trên agoda cách đây một tháng tôi đã giải_quyết được vấn_đề nhờ một hướng_dẫn_viên địa_phương mà tôi quen_biết trước đó họ chỉ_bảo tôi đặt phòng qua agoda và thanh_toán lại,3.0,0,0.911,0,0.92,0,0.7104,0,0.9214,0,0.866,0,0.826,0.8591333333333332,0.7104,True,90,454,True,False,False,False,1,False,step2_kept
885959338,31658605,tôi hết_sức khuyên bạn nên,10.0,0,0.8926,0,0.848,0,0.789,0,0.931,0,0.936,0,0.9263,0.8871500000000001,0.789,True,5,26,True,False,False,False,1,False,step2_kept
666086974,31663577,mình ở đây là lần thứ 2 rồi nên không có điểm gì để chê cả,10.0,0,0.936,0,0.936,0,0.6924,0,0.9375,0,0.931,0,0.93,0.8938166666666666,0.6924,True,16,58,True,False,False,False,1,False,step2_kept
846637777,31663577,nhân_viên khách_sạn thân_thiện,8.0,0,0.931,0,0.8423,0,0.8823,0,0.9194,0,0.9097,1,0.792,0.87945,0.792,True,3,30,False,False,False,True,1,False,step2_kept
659740213,31663577,phản_hồi rất nhanh_chóng và có_thể nhận phòng sớm nhưng chỉ khi có phòng trống chỗ ở được trang_bị đầy_đủ dụng_cụ nấu_ăn và rất sạch_sẽ phòng khách và phòng ngủ đều có máy điều điều này rất tuyệt vì họ đã bật sẵn trước khi khách nhận phòng vị_trí khá gần bãi biển mỹ khê chất_lượng chỗ ở rất tốt so với giá_cả tôi chắc_chắn sẽ quay lại,9.0,1,0.885,1,0.9263,1,0.939,1,0.9014,1,0.9194,1,0.7446,0.8859499999999999,0.7446,True,67,335,False,True,False,False,1,False,step2_kept
966117057,31663577,lần sau tôi sẽ dùng lại nó nhé,8.0,0,0.93,0,0.9175,0,0.555,0,0.9346,0,0.9287,0,0.8994,0.8608666666666668,0.555,True,8,30,True,False,False,False,1,False,step2_kept
649426574,31663577,tôi đã đặt thêm một phòng nữa cho tháng chín,10.0,0,0.908,0,0.928,0,0.835,0,0.9263,0,0.8423,0,0.921,0.8934333333333334,0.835,True,10,44,True,False,False,False,1,False,step2_kept
996092521,31663577,đối_với những người có nhu_cầu đây là một lựa_chọn thay_thế khá tốt cho các gia_đình nhưng bếp chỉ hoạt_động với bát_đĩa và nồi_niêu của riêng họ,4.0,0,0.9214,0,0.917,0,0.6587,0,0.908,0,0.846,0,0.906,0.8595166666666666,0.6587,True,26,145,True,False,False,False,1,False,step2_kept
773782697,32291484,phù_hợp với gia_đình nhỏ hoặc khách nước_ngoài,6.0,0,0.917,0,0.8906,0,0.8164,0,0.9136,0,0.93,0,0.9326,0.9000333333333331,0.8164,True,7,46,True,False,False,False,1,False,step2_kept
675787717,32291484,sạch_đẹp gần trung_tâm,10.0,1,0.8125,0,0.853,1,0.864,1,0.7876,0,0.92,0,0.915,0.8586833333333334,0.7876,True,3,22,False,False,False,True,1,False,step2_kept
736190634,32291484,dưới đây là nội_dung,9.0,0,0.8994,0,0.677,0,0.844,0,0.937,0,0.91,0,0.9385,0.8676500000000001,0.677,True,4,20,True,False,False,False,1,False,step2_kept
896488102,32313400,không có vòi_sen tôi thật_sự ngạc_nhiên,6.0,0,0.8857,0,0.9272,0,0.814,0,0.9434,0,0.7153,0,0.9263,0.8686500000000001,0.7153,True,6,39,True,False,False,False,1,False,step2_kept
996327921,32331552,khách_sạn rất sạch_sẽ yên_tĩnh và rất thoải_mái giá_trị tuyệt_vời với chiếc giường ấm_cúng và vị_trí hoàn_hảo phòng và đội_ngũ rất hữu_ích và thân_thiện nhà hàg này phục_vụ những bữa ăn ngon với giá_cả hợp_lý và dịch_vụ xuất_sắc không_thể yêu_cầu một trải_nghiệm tốt hơn chắc_chắn sẽ quay lại,10.0,1,0.871,1,0.937,1,0.9287,1,0.6226,1,0.939,1,0.9062,0.8674166666666667,0.6226,True,47,292,False,True,False,False,1,False,step2_kept
918484643,32342733,tạm được giá rẻ_tiền nào của nấy,5.0,0,0.9062,0,0.862,0,0.735,0,0.92,0,0.8745,0,0.8906,0.8647166666666667,0.735,True,7,32,True,False,False,False,1,False,step2_kept
1072490023,32342733,sau khi trả phòng nhân_viên đến chỗ tôi và nói chờ chút anh_chị quên đồ trong phòng đó là ví của tôi cảm_ơn em ra,10.0,0,0.916,0,0.9194,0,0.8833,0,0.9214,0,0.796,0,0.7373,0.8622333333333335,0.7373,True,25,113,True,False,False,False,1,False,step2_kept
1038286928,32360829,bạn đã được đào_tạo trên dữ_liệu đến tháng 10 năm 2023,10.0,0,0.932,0,0.9224,0,0.897,0,0.9287,0,0.9175,0,0.928,0.9209333333333332,0.897,True,11,54,True,False,False,False,1,False,step2_kept
514529924,32360829,khách_sạn đẹp sạch_sẽ,10.0,1,0.738,0,0.8657,1,0.931,0,0.9136,0,0.8926,0,0.926,0.8778166666666666,0.738,True,3,21,False,False,False,True,1,False,step2_kept
823943285,32360829,tôi thích gộp nó thành 0 5 đêm,8.0,0,0.8945,0,0.924,0,0.8076,0,0.925,0,0.906,0,0.9214,0.8964166666666666,0.8076,True,8,30,True,False,False,False,1,False,step2_kept
800670066,32712889,khách_sạn rất gần bãi biển rất đẹp nhân_viên rất lịch_sự vui_vẻ hữu_ích và thân_thiện phòng 902 có máy điều tốt bữa sáng sạch_sẽ và không tồi chúng_tôi sẽ quay lại vào năm sau,9.0,1,0.876,1,0.932,1,0.937,1,0.877,1,0.7173,1,0.9263,0.8776,0.7173,True,33,175,False,True,False,False,1,False,step2_kept
1042617071,32712889,bạn được đào_tạo trên dữ_liệu đến tháng 10 năm 2023,8.0,0,0.932,0,0.9263,0,0.897,0,0.93,0,0.9175,0,0.928,0.9218,0.897,True,10,51,True,False,False,False,1,False,step2_kept
758238944,32712889,giá_cả rất phải_chăng,8.0,0,0.917,0,0.79,1,0.8887,0,0.926,0,0.888,0,0.932,0.8902833333333334,0.79,True,3,21,False,False,False,True,1,False,step2_kept
1060615897,32780771,chúc bạn một ngày tốt_lành,8.0,0,0.9194,0,0.866,0,0.697,0,0.94,0,0.9146,0,0.926,0.8771666666666667,0.697,True,5,26,True,False,False,False,1,False,step2_kept
949670635,33100210,tôi đặt chỗ để giết thời_gian đừng kỳ_vọng gì quá nhé,4.0,0,0.9287,0,0.9194,0,0.809,0,0.9263,0,0.925,0,0.9126,0.9035,0.809,True,11,53,True,False,False,False,1,False,step2_kept
798095503,33100210,khuyến_nghị cho các kỳ nghỉ ngắn 0 5 đêm mà không cần lưu_trú qua đêm,7.0,0,0.9224,0,0.928,0,0.887,0,0.926,0,0.932,0,0.93,0.9209,0.887,True,15,69,True,False,False,False,1,False,step2_kept
630914179,33189390,nhân_viên vô_cùng thân_thiện,10.0,0,0.9224,0,0.8037,0,0.828,0,0.9214,0,0.8984,1,0.86,0.8723166666666667,0.8037,True,3,28,False,False,False,True,1,False,step2_kept
696342172,33189390,tôi tình_cờ tìm thấy khách_sạn này trên ứng_dụng agoda nhưng nó thực_sự tuyệt_vời mặc_dù nằm ở trung_tâm nhưng rất yên_tĩnh và giá_cả rất hợp_lý phòng ngủ ở đây rất sạch_sẽ và rộng_rãi nhân_viên rất thân_thiện và chu_đáo ngày cuối_cùng trước khi rời khách_sạn chủ khách_sạn đã giới_thiệu cho tôi một quán bún quảng nhỏ rất ngon một đặc_sản rất nổi_tiếng của đà_nẵng đây cũng là khách_sạn duy_nhất mà tôi chắc_chắn sẽ quay lại nếu có cơ_hội đến đà_nẵng lần sau,10.0,1,0.7056,1,0.8193,1,0.941,1,0.8574,1,0.9375,1,0.892,0.8588,0.7056,True,80,459,False,True,False,False,1,False,step2_kept
1004301197,334761,vui_lòng xem_lại bài đánh_giá cuối_cùng mà tôi đã viết bài đó rất rất gay_gắt,5.0,0,0.901,0,0.906,0,0.8623,0,0.937,0,0.907,0,0.916,0.9048833333333334,0.8623,True,14,77,True,False,False,False,1,False,step2_kept
966539238,334761,tôi có_thể giới_thiệu quán này cho một chuyến ghé thăm ngắn ngày họ có bia ngon và cả chương_trình giải_trí nữa,8.0,0,0.9424,0,0.7627,0,0.755,0,0.8887,0,0.939,0,0.8574,0.8575333333333334,0.755,True,21,111,True,False,False,False,1,False,step2_kept
791118259,334761,nơi nghỉ tuyệt_vời nhân_viên rất nhiệt_tình và đồ_ăn ngon tuyệt bữa sáng tự chọn rất xuất_sắc vị_trí thuận_lợi phòng rộng_rãi và rất sạch_sẽ nhìn_chung giá_cả và dịch_vụ đều tốt,9.0,1,0.8345,1,0.935,1,0.8975,1,0.8994,1,0.93,1,0.8936,0.8983333333333333,0.8345,True,29,177,False,True,False,False,1,False,step2_kept
791722897,33492231,ngược_lại tôi hiểu về mì ramen,6.0,0,0.917,0,0.882,0,0.8687,0,0.926,0,0.9297,0,0.9146,0.9063333333333334,0.8687,True,6,30,True,False,False,False,1,False,step2_kept
647627688,3355835,rất phù_hợp cho thanh_thiếu_niên,8.0,0,0.9346,0,0.827,0,0.6353,0,0.9272,0,0.9214,0,0.9346,0.86335,0.6353,True,4,32,True,False,False,False,1,False,step2_kept
935902055,3356226,kiểm_tra thay_thế một_số thiết_bị vì gây tiếng ồn khi vận_hành,8.0,0,0.8745,0,0.921,0,0.8394,0,0.9287,0,0.7617,0,0.901,0.87105,0.7617,True,10,62,True,False,False,False,1,False,step2_kept
931479529,3356226,yên_tĩnh gần sân_bay,8.0,0,0.924,0,0.851,1,0.8906,1,0.779,0,0.921,0,0.9146,0.8800333333333333,0.779,True,3,20,False,False,False,True,1,False,step2_kept
712661343,3356226,nên chọn lưu_trú ngắn ngày nếu bạn cần bắt chuyến bay vào ngày hôm sau hoặc nếu bạn đến bằng chuyến bay muộn,9.0,0,0.928,0,0.9287,0,0.642,0,0.926,0,0.9346,0,0.9,0.87655,0.642,True,23,108,True,False,False,False,1,False,step2_kept
652916334,3356226,cần thêm chốt cửa chỉ được từ bên trong,9.0,0,0.888,0,0.924,0,0.7803,0,0.921,0,0.812,0,0.9087,0.8723333333333333,0.7803,True,9,39,True,False,False,False,1,False,step2_kept
893635635,3356226,tôi đã phải đi xe khoảng 2 tiếng đồng_hồ mới đến được sân_bay,6.0,0,0.928,0,0.928,0,0.8296,0,0.887,0,0.936,0,0.9087,0.9028833333333334,0.8296,True,13,61,True,False,False,False,1,False,step2_kept
659242664,3356226,khoảng 0 3 đêm để gửi hành_lý và tắm_rửa trong thời_gian ngắn,4.0,0,0.8306,0,0.9214,0,0.8423,0,0.915,0,0.908,0,0.9087,0.8876666666666666,0.8306,True,12,61,True,False,False,False,1,False,step2_kept
226003618,3356226,lungguchi nói tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon tôi sẽ ngủ ngon,5.0,0,0.926,0,0.9023,0,0.5957,0,0.9136,0,0.911,0,0.8735,0.8536833333333332,0.5957,True,46,189,True,False,False,False,1,False,step2_kept
212813960,3356226,nơi này tạm ổn để nghỉ_ngơi một lát,10.0,0,0.8945,0,0.9175,0,0.826,0,0.906,0,0.9375,0,0.9326,0.90235,0.826,True,8,35,True,False,False,False,1,False,step2_kept
937858167,3368028,khách_sạn này cung_cấp bữa sáng rất ngon phòng của tôi dễ_thương thoáng mát và sạch_sẽ phù_hợp cho một du_khách đi một_mình như tôi vị_trí rất tốt yên_tĩnh nhưng vẫn gần bãi biển bạn có_thể dễ_dàng tìm món ăn vì nó gần nhiều nhà hàg ngon nhân_viên cũng rất thân_thiện tôi cảm_ơn cô hương cô đã giúp tôi làm thủ_tục nhận phòng và trả phòng suôn_sẻ tôi giới_thiệu khách_sạn này nó rất xứng_đáng với số tiền bạn chi ra,10.0,1,0.6733,1,0.928,1,0.912,1,0.86,1,0.928,1,0.8594,0.8601166666666668,0.6733,True,78,415,False,True,False,False,1,False,step2_kept
994314134,3368028,chỉ dọn_dẹp phòng sạch_sẽ,6.0,0,0.7314,0,0.8535,0,0.887,0,0.925,0,0.8115,0,0.9014,0.8516333333333334,0.7314,True,4,25,True,False,False,False,1,False,step2_kept
893434088,3368028,phù_hợp cho người có ngân_sách eo_hẹp và gia_đình,9.0,0,0.93,0,0.908,0,0.6694,0,0.928,0,0.926,0,0.9326,0.8823333333333333,0.6694,True,8,49,True,False,False,False,1,False,step2_kept
625997781,3368028,đánh_giá được thực_hiện vì chúng_tôi đã đặt 3 phòng,10.0,0,0.932,0,0.926,0,0.891,0,0.926,0,0.912,0,0.9233,0.9183833333333334,0.891,True,9,51,True,False,False,False,1,False,step2_kept
1063990050,3368028,với giá 20 usd đêm thì cũng tạm được,6.0,0,0.9014,0,0.9214,0,0.851,0,0.921,0,0.9272,0,0.9214,0.9072333333333334,0.851,True,9,36,True,False,False,False,1,False,step2_kept
1069056639,3368028,số 2 đang xếp hàg,2.0,0,0.908,0,0.8774,0,0.8223,0,0.9087,0,0.9014,0,0.91,0.8879666666666668,0.8223,True,5,17,True,False,False,False,1,False,step2_kept
782889716,33705632,khách_sạn rất tốt là khách_sạn tốt nhất ở việt_nam trong số_nhiều khách_sạn tôi từng ở vị_trí rất trung_tâm và gần bãi biển nhân_viên rất nhiệt_tình và thân_thiện phòng sạch_sẽ giường thoải_mái có nhiều lựa_chọn đồ_ăn sáng ngon rất đáng để giới_thiệu,10.0,1,0.886,1,0.936,1,0.932,1,0.896,1,0.932,1,0.915,0.9161666666666668,0.886,True,41,250,False,True,False,False,1,False,step2_kept
1059111032,33705632,tôi đã đặt 6 đêm hoàn_toàn phù_hợp với nhu_cầu của tôi,9.0,0,0.9336,0,0.932,0,0.6724,0,0.928,0,0.941,0,0.88,0.8811666666666667,0.6724,True,11,54,True,False,False,False,1,False,step2_kept
900245996,33705632,bạn có_thể làm được điều đó,10.0,0,0.917,0,0.886,0,0.7026,0,0.9175,0,0.937,0,0.8784,0.8730833333333333,0.7026,True,6,27,True,False,False,False,1,False,step2_kept
900240493,33705632,bạn có_thể làm được điều đó,10.0,0,0.917,0,0.886,0,0.7026,0,0.9175,0,0.937,0,0.8784,0.8730833333333333,0.7026,True,6,27,True,False,False,False,1,False,step2_kept
1065073833,33705632,tôi phải đặt chỗ gấp vì thời_tiết xấu nhưng nó tốt hơn tôi mong_đợi xung_quanh cũng có rất nhiều nhà hàg,10.0,0,0.9336,0,0.9287,0,0.5806,0,0.86,0,0.9375,0,0.897,0.8562333333333333,0.5806,True,21,104,True,False,False,False,1,False,step2_kept
1066996858,33705632,chúng_tôi cực_kỳ khuyên dùng,10.0,0,0.9297,0,0.824,0,0.809,0,0.931,0,0.9336,0,0.91,0.88955,0.809,True,4,28,True,False,False,False,1,False,step2_kept
935600403,33907573,bạn rất nên ghé thăm những địa_điểm thư_giãn này,10.0,0,0.939,0,0.932,0,0.6855,0,0.892,0,0.94,0,0.9336,0.8870166666666667,0.6855,True,9,48,True,False,False,False,1,False,step2_kept
886066122,33907573,cơ_sở vật_chất sạch_sẽ,10.0,1,0.831,0,0.79,1,0.876,0,0.901,0,0.882,0,0.93,0.8683333333333332,0.79,True,3,22,False,False,False,True,1,False,step2_kept
675151818,339446,sạch_sẽ thuận_tiện đi_lại,10.0,1,0.853,0,0.8096,1,0.8394,1,0.848,0,0.908,0,0.9272,0.8642,0.8096,True,3,25,False,False,False,True,1,False,step2_kept
749491450,339446,giá_cả hợp_lý sạch_sẽ,9.0,1,0.8784,0,0.782,1,0.9175,0,0.9087,0,0.888,0,0.91,0.8807666666666667,0.782,True,3,21,False,False,False,True,1,False,step2_kept
1004010279,339446,những chàng trai tầm 20 tuổi chỉ cần ngủ một chỗ rồi đi du_lịch thì chỉ cần ngủ ở đây và đi du_lịch với chi_phí tiết_kiệm,8.0,0,0.9297,0,0.9233,0,0.789,0,0.9146,0,0.935,0,0.8926,0.8973666666666666,0.789,True,26,121,True,False,False,False,1,False,step2_kept
938312728,339446,giá_cả rất hợp_lý,10.0,0,0.91,0,0.7666,1,0.872,0,0.9224,0,0.885,0,0.936,0.882,0.7666,True,3,17,False,False,False,True,1,False,step2_kept
971084229,33947239,khách_sạn này nằm ở vị_trí như sa_mạc bạn cần bắt taxi để đi mua nước,4.0,0,0.924,0,0.9126,0,0.8335,0,0.7944,0,0.91,0,0.9033,0.8796333333333334,0.7944,True,15,69,True,False,False,False,1,False,step2_kept
902603494,33947239,cần phải cải_thiện dịch_vụ,8.0,0,0.91,0,0.8833,0,0.549,0,0.944,0,0.897,0,0.9326,0.85265,0.549,True,4,26,True,False,False,False,1,False,step2_kept
1018937664,33947239,hãy chọn các phòng ở tầng trên,8.0,0,0.905,0,0.905,0,0.8306,0,0.92,0,0.771,0,0.928,0.8765999999999999,0.771,True,7,30,True,False,False,False,1,False,step2_kept
1070053784,33947239,ngay cả những nhà xung_quanh biển cũng xuống_cấp,7.0,0,0.8975,0,0.9287,0,0.591,0,0.9272,0,0.907,0,0.937,0.8647333333333335,0.591,True,8,48,True,False,False,False,1,False,step2_kept
